filename,count,bit
out-0.000001-0.3--000.8,25165753,1
out-0.000001-0.3--000.9,31,0
out-0.000001-0.3--000.9,25165753,1
out-0.000001-0.3--001.0,32,0
out-0.000001-0.3--001.0,25165752,1
out-0.000001-0.3--001.1,32,0
out-0.000001-0.3--001.1,25165752,1
out-0.000001-0.3--001.2,32,0
out-0.000001-0.3--001.2,25165752,1
out-0.000001-0.3--001.3,32,0
out-0.000001-0.3--001.3,25165752,1
out-0.000001-0.3--001.4,32,0
out-0.000001-0.3--001.4,25165752,1
out-0.000001-0.3--001.5,32,0
out-0.000001-0.3--001.5,25165752,1
out-0.000001-0.3--001.6,32,0
out-0.000001-0.3--001.6,25165752,1
out-0.000001-0.3--001.7,32,0
out-0.000001-0.3--001.7,25165752,1
out-0.000001-0.3--001.8,32,0
out-0.000001-0.3--001.8,25165752,1
out-0.000001-0.3--001.9,32,0
out-0.000001-0.3--001.9,25165752,1
out-0.000001-0.3--002.0,32,0
out-0.000001-0.3--002.0,25165752,1
out-0.000001-0.3--002.1,32,0
out-0.000001-0.3--002.1,25165752,1
out-0.000001-0.3--002.2,32,0
out-0.000001-0.3--002.2,25165752,1
out-0.000001-0.3--002.3,32,0
out-0.000001-0.3--002.3,25165752,1
out-0.000001-0.3--002.4,32,0
out-0.000001-0.3--002.4,25165752,1
out-0.000001-0.3--002.5,32,0
out-0.000001-0.3--002.5,25165752,1
out-0.000001-0.3--002.6,32,0
out-0.000001-0.3--002.6,25165752,1
out-0.000001-0.3--002.7,29,0
out-0.000001-0.3--002.7,25165755,1
out-0.000001-0.3--002.8,29,0
out-0.000001-0.3--002.8,25165755,1
out-0.000001-0.3--002.9,29,0
out-0.000001-0.3--002.9,25165755,1
out-0.000001-0.3--003.0,29,0
out-0.000001-0.3--003.0,25165755,1
out-0.000001-0.3--003.1,29,0
out-0.000001-0.3--003.1,25165755,1
out-0.000001-0.3--003.2,29,0
out-0.000001-0.3--003.2,25165755,1
out-0.000001-0.3--003.3,29,0
out-0.000001-0.3--003.3,25165755,1
out-0.000001-0.3--003.4,29,0
out-0.000001-0.3--003.4,25165755,1
out-0.000001-0.3--003.5,29,0
out-0.000001-0.3--003.5,25165755,1
out-0.000001-0.3--003.6,29,0
out-0.000001-0.3--003.6,25165755,1
out-0.000001-0.3--003.7,29,0
out-0.000001-0.3--003.7,25165755,1
out-0.000001-0.3--003.8,29,0
out-0.000001-0.3--003.8,25165755,1
out-0.000001-0.3--003.9,30,0
out-0.000001-0.3--003.9,25165754,1
out-0.000001-0.3--004.0,30,0
out-0.000001-0.3--004.0,25165754,1
out-0.000001-0.3--004.1,30,0
out-0.000001-0.3--004.1,25165754,1
out-0.000001-0.3--004.2,30,0
out-0.000001-0.3--004.2,25165754,1
out-0.000001-0.3--004.3,30,0
out-0.000001-0.3--004.3,25165754,1
out-0.000001-0.3--004.4,30,0
out-0.000001-0.3--004.4,25165754,1
out-0.000001-0.3--004.5,30,0
out-0.000001-0.3--004.5,25165754,1
out-0.000001-0.3--004.6,30,0
out-0.000001-0.3--004.6,25165754,1
out-0.000001-0.3--004.7,30,0
out-0.000001-0.3--004.7,25165754,1
out-0.000001-0.3--004.8,30,0
out-0.000001-0.3--004.8,25165754,1
out-0.000001-0.3--004.9,30,0
out-0.000001-0.3--004.9,25165754,1
out-0.000001-0.3--005.0,30,0
out-0.000001-0.3--005.0,25165754,1
out-0.000001-0.3--005.1,30,0
out-0.000001-0.3--005.1,25165754,1
out-0.000001-0.3--005.2,30,0
out-0.000001-0.3--005.2,25165754,1
out-0.000001-0.3--005.3,30,0
out-0.000001-0.3--005.3,25165754,1
out-0.000001-0.3--005.4,30,0
out-0.000001-0.3--005.4,25165754,1
out-0.000001-0.3--005.5,30,0
out-0.000001-0.3--005.5,25165754,1
out-0.000001-0.3--005.6,30,0
out-0.000001-0.3--005.6,25165754,1
out-0.000001-0.3--005.7,27,0
out-0.000001-0.3--005.7,25165757,1
out-0.000001-0.3--005.8,27,0
out-0.000001-0.3--005.8,25165757,1
out-0.000001-0.3--005.9,27,0
out-0.000001-0.3--005.9,25165757,1
out-0.000001-0.3--006.0,27,0
out-0.000001-0.3--006.0,25165757,1
out-0.000001-0.3--006.1,27,0
out-0.000001-0.3--006.1,25165757,1
out-0.000001-0.3--006.2,27,0
out-0.000001-0.3--006.2,25165757,1
out-0.000001-0.3--006.3,27,0
out-0.000001-0.3--006.3,25165757,1
out-0.000001-0.3--006.4,27,0
out-0.000001-0.3--006.4,25165757,1
out-0.000001-0.3--006.5,27,0
out-0.000001-0.3--006.5,25165757,1
out-0.000001-0.3--006.6,27,0
out-0.000001-0.3--006.6,25165757,1
out-0.000001-0.3--006.7,27,0
out-0.000001-0.3--006.7,25165757,1
out-0.000001-0.3--006.8,27,0
out-0.000001-0.3--006.8,25165757,1
out-0.000001-0.3--006.9,27,0
out-0.000001-0.3--006.9,25165757,1
out-0.000001-0.3--007.0,27,0
out-0.000001-0.3--007.0,25165757,1
out-0.000001-0.3--007.1,27,0
out-0.000001-0.3--007.1,25165757,1
out-0.000001-0.3--007.2,27,0
out-0.000001-0.3--007.2,25165757,1
out-0.000001-0.3--007.3,27,0
out-0.000001-0.3--007.3,25165757,1
out-0.000001-0.3--007.4,27,0
out-0.000001-0.3--007.4,25165757,1
out-0.000001-0.3--007.5,27,0
out-0.000001-0.3--007.5,25165757,1
out-0.000001-0.3--007.6,27,0
out-0.000001-0.3--007.6,25165757,1
out-0.000001-0.3--007.7,27,0
out-0.000001-0.3--007.7,25165757,1
out-0.000001-0.3--007.8,27,0
out-0.000001-0.3--007.8,25165757,1
out-0.000001-0.3--007.9,27,0
out-0.000001-0.3--007.9,25165757,1
out-0.000001-0.3--008.0,27,0
out-0.000001-0.3--008.0,25165757,1
out-0.000001-0.3--008.1,30,0
out-0.000001-0.3--008.1,25165754,1
out-0.000001-0.3--008.2,30,0
out-0.000001-0.3--008.2,25165754,1
out-0.000001-0.3--008.3,30,0
out-0.000001-0.3--008.3,25165754,1
out-0.000001-0.3--008.4,30,0
out-0.000001-0.3--008.4,25165754,1
out-0.000001-0.3--008.5,30,0
out-0.000001-0.3--008.5,25165754,1
out-0.000001-0.3--008.6,30,0
out-0.000001-0.3--008.6,25165754,1
out-0.000001-0.3--008.7,30,0
out-0.000001-0.3--008.7,25165754,1
out-0.000001-0.3--008.8,30,0
out-0.000001-0.3--008.8,25165754,1
out-0.000001-0.3--008.9,30,0
out-0.000001-0.3--008.9,25165754,1
out-0.000001-0.3--009.0,30,0
out-0.000001-0.3--009.0,25165754,1
out-0.000001-0.3--009.1,30,0
out-0.000001-0.3--009.1,25165754,1
out-0.000001-0.3--009.2,30,0
out-0.000001-0.3--009.2,25165754,1
out-0.000001-0.3--009.3,30,0
out-0.000001-0.3--009.3,25165754,1
out-0.000001-0.3--009.4,30,0
out-0.000001-0.3--009.4,25165754,1
out-0.000001-0.3--009.5,30,0
out-0.000001-0.3--009.5,25165754,1
out-0.000001-0.3--009.6,30,0
out-0.000001-0.3--009.6,25165754,1
out-0.000001-0.3--009.7,30,0
out-0.000001-0.3--009.7,25165754,1
out-0.000001-0.3--009.8,30,0
out-0.000001-0.3--009.8,25165754,1
out-0.000001-0.3--009.9,30,0
out-0.000001-0.3--009.9,25165754,1
out-0.000001-0.3--010.0,30,0
out-0.000001-0.3--010.0,25165754,1
out-0.000001-0.3--010.1,30,0
out-0.000001-0.3--010.1,25165754,1
out-0.000001-0.3--010.2,30,0
out-0.000001-0.3--010.2,25165754,1
out-0.000001-0.3--010.3,30,0
out-0.000001-0.3--010.3,25165754,1
out-0.000001-0.3--010.4,30,0
out-0.000001-0.3--010.4,25165754,1
out-0.000001-0.3--010.5,30,0
out-0.000001-0.3--010.5,25165754,1
out-0.000001-0.3--010.6,30,0
out-0.000001-0.3--010.6,25165754,1
out-0.000001-0.3--010.7,30,0
out-0.000001-0.3--010.7,25165754,1
out-0.000001-0.3--010.8,30,0
out-0.000001-0.3--010.8,25165754,1
out-0.000001-0.3--010.9,30,0
out-0.000001-0.3--010.9,25165754,1
out-0.000001-0.3--011.0,27,0
out-0.000001-0.3--011.0,25165757,1
out-0.000001-0.3--011.1,27,0
out-0.000001-0.3--011.1,25165757,1
out-0.000001-0.3--011.2,27,0
out-0.000001-0.3--011.2,25165757,1
out-0.000001-0.3--011.3,27,0
out-0.000001-0.3--011.3,25165757,1
out-0.000001-0.3--011.4,27,0
out-0.000001-0.3--011.4,25165757,1
out-0.000001-0.3--011.5,27,0
out-0.000001-0.3--011.5,25165757,1
out-0.000001-0.3--011.6,27,0
out-0.000001-0.3--011.6,25165757,1
out-0.000001-0.3--011.7,27,0
out-0.000001-0.3--011.7,25165757,1
out-0.000001-0.3--011.8,27,0
out-0.000001-0.3--011.8,25165757,1
out-0.000001-0.3--011.9,27,0
out-0.000001-0.3--011.9,25165757,1
out-0.000001-0.3--012.0,27,0
out-0.000001-0.3--012.0,25165757,1
out-0.000001-0.3--012.1,27,0
out-0.000001-0.3--012.1,25165757,1
out-0.000001-0.3--012.2,27,0
out-0.000001-0.3--012.2,25165757,1
out-0.000001-0.3--012.3,27,0
out-0.000001-0.3--012.3,25165757,1
out-0.000001-0.3--012.4,27,0
out-0.000001-0.3--012.4,25165757,1
out-0.000001-0.3--012.5,25,0
out-0.000001-0.3--012.5,25165759,1
out-0.000001-0.3--012.6,25,0
out-0.000001-0.3--012.6,25165759,1
out-0.000001-0.3--012.7,25,0
out-0.000001-0.3--012.7,25165759,1
out-0.000001-0.3--012.8,25,0
out-0.000001-0.3--012.8,25165759,1
out-0.000001-0.3--012.9,23,0
out-0.000001-0.3--012.9,25165761,1
out-0.000001-0.3--013.0,23,0
out-0.000001-0.3--013.0,25165761,1
out-0.000001-0.3--013.1,23,0
out-0.000001-0.3--013.1,25165761,1
out-0.000001-0.3--013.2,23,0
out-0.000001-0.3--013.2,25165761,1
out-0.000001-0.3--013.3,23,0
out-0.000001-0.3--013.3,25165761,1
out-0.000001-0.3--013.4,23,0
out-0.000001-0.3--013.4,25165761,1
out-0.000001-0.3--013.5,23,0
out-0.000001-0.3--013.5,25165761,1
out-0.000001-0.3--013.6,23,0
out-0.000001-0.3--013.6,25165761,1
out-0.000001-0.3--013.7,23,0
out-0.000001-0.3--013.7,25165761,1
out-0.000001-0.3--013.8,23,0
out-0.000001-0.3--013.8,25165761,1
out-0.000001-0.3--013.9,23,0
out-0.000001-0.3--013.9,25165761,1
out-0.000001-0.3--014.0,23,0
out-0.000001-0.3--014.0,25165761,1
out-0.000001-0.3--014.1,23,0
out-0.000001-0.3--014.1,25165761,1
out-0.000001-0.3--014.2,23,0
out-0.000001-0.3--014.2,25165761,1
out-0.000001-0.3--014.3,23,0
out-0.000001-0.3--014.3,25165761,1
out-0.000001-0.3--014.4,23,0
out-0.000001-0.3--014.4,25165761,1
out-0.000001-0.3--014.5,23,0
out-0.000001-0.3--014.5,25165761,1
out-0.000001-0.3--014.6,23,0
out-0.000001-0.3--014.6,25165761,1
out-0.000001-0.3--014.7,23,0
out-0.000001-0.3--014.7,25165761,1
out-0.000001-0.3--014.8,23,0
out-0.000001-0.3--014.8,25165761,1
out-0.000001-0.3--014.9,23,0
out-0.000001-0.3--014.9,25165761,1
out-0.000001-0.3--015.0,23,0
out-0.000001-0.3--015.0,25165761,1
out-0.000001-0.3--015.1,23,0
out-0.000001-0.3--015.1,25165761,1
out-0.000001-0.3--015.2,23,0
out-0.000001-0.3--015.2,25165761,1
out-0.000001-0.3--015.3,23,0
out-0.000001-0.3--015.3,25165761,1
out-0.000001-0.3--015.4,23,0
out-0.000001-0.3--015.4,25165761,1
out-0.000001-0.3--015.5,23,0
out-0.000001-0.3--015.5,25165761,1
out-0.000001-0.3--015.6,23,0
out-0.000001-0.3--015.6,25165761,1
out-0.000001-0.3--015.7,23,0
out-0.000001-0.3--015.7,25165761,1
out-0.000001-0.3--015.8,23,0
out-0.000001-0.3--015.8,25165761,1
out-0.000001-0.3--015.9,23,0
out-0.000001-0.3--015.9,25165761,1
out-0.000001-0.3--016.0,23,0
out-0.000001-0.3--016.0,25165761,1
out-0.000001-0.3--016.1,23,0
out-0.000001-0.3--016.1,25165761,1
out-0.000001-0.3--016.2,23,0
out-0.000001-0.3--016.2,25165761,1
out-0.000001-0.3--016.3,23,0
out-0.000001-0.3--016.3,25165761,1
out-0.000001-0.3--016.4,23,0
out-0.000001-0.3--016.4,25165761,1
out-0.000001-0.3--016.5,23,0
out-0.000001-0.3--016.5,25165761,1
out-0.000001-0.3--016.6,23,0
out-0.000001-0.3--016.6,25165761,1
out-0.000001-0.3--016.7,23,0
out-0.000001-0.3--016.7,25165761,1
out-0.000001-0.3--016.8,23,0
out-0.000001-0.3--016.8,25165761,1
out-0.000001-0.3--016.9,23,0
out-0.000001-0.3--016.9,25165761,1
out-0.000001-0.3--017.0,23,0
out-0.000001-0.3--017.0,25165761,1
out-0.000001-0.3--017.1,23,0
out-0.000001-0.3--017.1,25165761,1
out-0.000001-0.3--017.2,23,0
out-0.000001-0.3--017.2,25165761,1
out-0.000001-0.3--017.3,23,0
out-0.000001-0.3--017.3,25165761,1
out-0.000001-0.3--017.4,23,0
out-0.000001-0.3--017.4,25165761,1
out-0.000001-0.3--017.5,23,0
out-0.000001-0.3--017.5,25165761,1
out-0.000001-0.3--017.6,23,0
out-0.000001-0.3--017.6,25165761,1
out-0.000001-0.3--017.7,23,0
out-0.000001-0.3--017.7,25165761,1
out-0.000001-0.3--017.8,23,0
out-0.000001-0.3--017.8,25165761,1
out-0.000001-0.3--017.9,23,0
out-0.000001-0.3--017.9,25165761,1
out-0.000001-0.3--018.0,23,0
out-0.000001-0.3--018.0,25165761,1
out-0.000001-0.3--018.1,23,0
out-0.000001-0.3--018.1,25165761,1
out-0.000001-0.3--018.2,23,0
out-0.000001-0.3--018.2,25165761,1
out-0.000001-0.3--018.3,23,0
out-0.000001-0.3--018.3,25165761,1
out-0.000001-0.3--018.4,23,0
out-0.000001-0.3--018.4,25165761,1
out-0.000001-0.3--018.5,23,0
out-0.000001-0.3--018.5,25165761,1
out-0.000001-0.3--018.6,23,0
out-0.000001-0.3--018.6,25165761,1
out-0.000001-0.3--018.7,23,0
out-0.000001-0.3--018.7,25165761,1
out-0.000001-0.3--018.8,23,0
out-0.000001-0.3--018.8,25165761,1
out-0.000001-0.3--018.9,23,0
out-0.000001-0.3--018.9,25165761,1
out-0.000001-0.3--019.0,23,0
out-0.000001-0.3--019.0,25165761,1
out-0.000001-0.3--019.1,23,0
out-0.000001-0.3--019.1,25165761,1
out-0.000001-0.3--019.2,23,0
out-0.000001-0.3--019.2,25165761,1
out-0.000001-0.3--019.3,23,0
out-0.000001-0.3--019.3,25165761,1
out-0.000001-0.3--019.4,23,0
out-0.000001-0.3--019.4,25165761,1
out-0.000001-0.3--019.5,23,0
out-0.000001-0.3--019.5,25165761,1
out-0.000001-0.3--019.6,23,0
out-0.000001-0.3--019.6,25165761,1
out-0.000001-0.3--019.7,23,0
out-0.000001-0.3--019.7,25165761,1
out-0.000001-0.3--019.8,23,0
out-0.000001-0.3--019.8,25165761,1
out-0.000001-0.3--019.9,23,0
out-0.000001-0.3--019.9,25165761,1
out-0.000001-0.3--020.0,23,0
out-0.000001-0.3--020.0,25165761,1
out-0.000001-0.3--020.1,23,0
out-0.000001-0.3--020.1,25165761,1
out-0.000001-0.3--020.2,23,0
out-0.000001-0.3--020.2,25165761,1
out-0.000001-0.3--020.3,23,0
out-0.000001-0.3--020.3,25165761,1
out-0.000001-0.3--020.4,23,0
out-0.000001-0.3--020.4,25165761,1
out-0.000001-0.3--020.5,23,0
out-0.000001-0.3--020.5,25165761,1
out-0.000001-0.3--020.6,23,0
out-0.000001-0.3--020.6,25165761,1
out-0.000001-0.3--020.7,24,0
out-0.000001-0.3--020.7,25165760,1
out-0.000001-0.3--020.8,24,0
out-0.000001-0.3--020.8,25165760,1
out-0.000001-0.3--020.9,24,0
out-0.000001-0.3--020.9,25165760,1
out-0.000001-0.3--021.0,24,0
out-0.000001-0.3--021.0,25165760,1
out-0.000001-0.3--021.1,24,0
out-0.000001-0.3--021.1,25165760,1
out-0.000001-0.3--021.2,24,0
out-0.000001-0.3--021.2,25165760,1
out-0.000001-0.3--021.3,24,0
out-0.000001-0.3--021.3,25165760,1
out-0.000001-0.3--021.4,24,0
out-0.000001-0.3--021.4,25165760,1
out-0.000001-0.3--021.5,24,0
out-0.000001-0.3--021.5,25165760,1
out-0.000001-0.3--021.6,24,0
out-0.000001-0.3--021.6,25165760,1
out-0.000001-0.3--021.7,24,0
out-0.000001-0.3--021.7,25165760,1
out-0.000001-0.3--021.8,24,0
out-0.000001-0.3--021.8,25165760,1
out-0.000001-0.3--021.9,24,0
out-0.000001-0.3--021.9,25165760,1
out-0.000001-0.3--022.0,24,0
out-0.000001-0.3--022.0,25165760,1
out-0.000001-0.3--022.1,24,0
out-0.000001-0.3--022.1,25165760,1
out-0.000001-0.3--022.2,24,0
out-0.000001-0.3--022.2,25165760,1
out-0.000001-0.3--022.3,24,0
out-0.000001-0.3--022.3,25165760,1
out-0.000001-0.3--022.4,24,0
out-0.000001-0.3--022.4,25165760,1
out-0.000001-0.3--022.5,24,0
out-0.000001-0.3--022.5,25165760,1
out-0.000001-0.3--022.6,24,0
out-0.000001-0.3--022.6,25165760,1
out-0.000001-0.3--022.7,24,0
out-0.000001-0.3--022.7,25165760,1
out-0.000001-0.3--022.8,24,0
out-0.000001-0.3--022.8,25165760,1
out-0.000001-0.3--022.9,24,0
out-0.000001-0.3--022.9,25165760,1
out-0.000001-0.3--023.0,24,0
out-0.000001-0.3--023.0,25165760,1
out-0.000001-0.3--023.1,24,0
out-0.000001-0.3--023.1,25165760,1
out-0.000001-0.3--023.2,24,0
out-0.000001-0.3--023.2,25165760,1
out-0.000001-0.3--023.3,24,0
out-0.000001-0.3--023.3,25165760,1
out-0.000001-0.3--023.4,24,0
out-0.000001-0.3--023.4,25165760,1
out-0.000001-0.3--023.5,24,0
out-0.000001-0.3--023.5,25165760,1
out-0.000001-0.3--023.6,24,0
out-0.000001-0.3--023.6,25165760,1
out-0.000001-0.3--023.7,24,0
out-0.000001-0.3--023.7,25165760,1
out-0.000001-0.3--023.8,24,0
out-0.000001-0.3--023.8,25165760,1
out-0.000001-0.3--023.9,24,0
out-0.000001-0.3--023.9,25165760,1
out-0.000001-0.3--024.0,24,0
out-0.000001-0.3--024.0,25165760,1
out-0.000001-0.3--024.1,24,0
out-0.000001-0.3--024.1,25165760,1
out-0.000001-0.3--024.2,24,0
out-0.000001-0.3--024.2,25165760,1
out-0.000001-0.3--024.3,24,0
out-0.000001-0.3--024.3,25165760,1
out-0.000001-0.3--024.4,24,0
out-0.000001-0.3--024.4,25165760,1
out-0.000001-0.3--024.5,24,0
out-0.000001-0.3--024.5,25165760,1
out-0.000001-0.3--024.6,24,0
out-0.000001-0.3--024.6,25165760,1
out-0.000001-0.3--024.7,24,0
out-0.000001-0.3--024.7,25165760,1
out-0.000001-0.3--024.8,24,0
out-0.000001-0.3--024.8,25165760,1
out-0.000001-0.3--024.9,24,0
out-0.000001-0.3--024.9,25165760,1
out-0.000001-0.3--025.0,24,0
out-0.000001-0.3--025.0,25165760,1
out-0.000001-0.3--025.1,24,0
out-0.000001-0.3--025.1,25165760,1
out-0.000001-0.3--025.2,24,0
out-0.000001-0.3--025.2,25165760,1
out-0.000001-0.3--025.3,24,0
out-0.000001-0.3--025.3,25165760,1
out-0.000001-0.3--025.4,24,0
out-0.000001-0.3--025.4,25165760,1
out-0.000001-0.3--025.5,24,0
out-0.000001-0.3--025.5,25165760,1
out-0.000001-0.3--025.6,24,0
out-0.000001-0.3--025.6,25165760,1
out-0.000001-0.3--025.7,24,0
out-0.000001-0.3--025.7,25165760,1
out-0.000001-0.3--025.8,24,0
out-0.000001-0.3--025.8,25165760,1
out-0.000001-0.3--025.9,24,0
out-0.000001-0.3--025.9,25165760,1
out-0.000001-0.3--026.0,24,0
out-0.000001-0.3--026.0,25165760,1
out-0.000001-0.3--026.1,24,0
out-0.000001-0.3--026.1,25165760,1
out-0.000001-0.3--026.2,24,0
out-0.000001-0.3--026.2,25165760,1
out-0.000001-0.3--026.3,24,0
out-0.000001-0.3--026.3,25165760,1
out-0.000001-0.3--026.4,24,0
out-0.000001-0.3--026.4,25165760,1
out-0.000001-0.3--026.5,24,0
out-0.000001-0.3--026.5,25165760,1
out-0.000001-0.3--026.6,24,0
out-0.000001-0.3--026.6,25165760,1
out-0.000001-0.3--026.7,24,0
out-0.000001-0.3--026.7,25165760,1
out-0.000001-0.3--026.8,24,0
out-0.000001-0.3--026.8,25165752,1
out-0.000001-0.3--026.9,24,0
out-0.000001-0.3--026.9,25165760,1
out-0.000001-0.3--027.0,24,0
out-0.000001-0.3--027.0,25165760,1
out-0.000001-0.3--027.1,24,0
out-0.000001-0.3--027.1,25165760,1
out-0.000001-0.3--027.2,24,0
out-0.000001-0.3--027.2,25165760,1
out-0.000001-0.3--027.3,24,0
out-0.000001-0.3--027.3,25165760,1
out-0.000001-0.3--027.4,24,0
out-0.000001-0.3--027.4,25165760,1
out-0.000001-0.3--027.5,22,0
out-0.000001-0.3--027.5,25165762,1
out-0.000001-0.3--027.6,22,0
out-0.000001-0.3--027.6,25165762,1
out-0.000001-0.3--027.7,22,0
out-0.000001-0.3--027.7,25165762,1
out-0.000001-0.3--027.8,22,0
out-0.000001-0.3--027.8,25165762,1
out-0.000001-0.3--027.9,22,0
out-0.000001-0.3--027.9,25165762,1
out-0.000001-0.3--028.0,22,0
out-0.000001-0.3--028.0,25165762,1
out-0.000001-0.3--028.1,23,0
out-0.000001-0.3--028.1,25165761,1
out-0.000001-0.3--028.2,23,0
out-0.000001-0.3--028.2,25165761,1
out-0.000001-0.3--028.3,23,0
out-0.000001-0.3--028.3,25165761,1
out-0.000001-0.3--028.4,23,0
out-0.000001-0.3--028.4,25165761,1
out-0.000001-0.3--028.5,23,0
out-0.000001-0.3--028.5,25165761,1
out-0.000001-0.3--028.6,23,0
out-0.000001-0.3--028.6,25165761,1
out-0.000001-0.3--028.7,23,0
out-0.000001-0.3--028.7,25165761,1
out-0.000001-0.3--028.8,23,0
out-0.000001-0.3--028.8,25165761,1
out-0.000001-0.3--028.9,23,0
out-0.000001-0.3--028.9,25165761,1
out-0.000001-0.3--029.0,23,0
out-0.000001-0.3--029.0,25165761,1
out-0.000001-0.3--029.1,23,0
out-0.000001-0.3--029.1,25165761,1
out-0.000001-0.3--029.2,23,0
out-0.000001-0.3--029.2,25165761,1
out-0.000001-0.3--029.3,23,0
out-0.000001-0.3--029.3,25165761,1
out-0.000001-0.3--029.4,23,0
out-0.000001-0.3--029.4,25165761,1
out-0.000001-0.3--029.5,23,0
out-0.000001-0.3--029.5,25165761,1
out-0.000001-0.3--029.6,23,0
out-0.000001-0.3--029.6,25165761,1
out-0.000001-0.3--029.7,23,0
out-0.000001-0.3--029.7,25165761,1
out-0.000001-0.3--029.8,25,0
out-0.000001-0.3--029.8,25165759,1
out-0.000001-0.3--029.9,25,0
out-0.000001-0.3--029.9,25165759,1
out-0.000001-0.3--030.0,25,0
out-0.000001-0.3--030.0,25165759,1
out-0.000001-0.3--030.1,25,0
out-0.000001-0.3--030.1,25165759,1
out-0.000001-0.3--030.2,25,0
out-0.000001-0.3--030.2,25165759,1
out-0.000001-0.3--030.3,25,0
out-0.000001-0.3--030.3,25165759,1
out-0.000001-0.3--030.4,25,0
out-0.000001-0.3--030.4,25165759,1
out-0.000001-0.3--030.5,25,0
out-0.000001-0.3--030.5,25165759,1
out-0.000001-0.3--030.6,25,0
out-0.000001-0.3--030.6,25165759,1
out-0.000001-0.3--030.7,25,0
out-0.000001-0.3--030.7,25165759,1
out-0.000001-0.3--030.8,25,0
out-0.000001-0.3--030.8,25165759,1
out-0.000001-0.3--030.9,25,0
out-0.000001-0.3--030.9,25165759,1
out-0.000001-0.3--031.0,25,0
out-0.000001-0.3--031.0,25165759,1
out-0.000001-0.3--031.1,25,0
out-0.000001-0.3--031.1,25165759,1
out-0.000001-0.3--031.2,25,0
out-0.000001-0.3--031.2,25165759,1
out-0.000001-0.3--031.3,25,0
out-0.000001-0.3--031.3,25165759,1
out-0.000001-0.3--031.4,25,0
out-0.000001-0.3--031.4,25165759,1
out-0.000001-0.3--031.5,24,0
out-0.000001-0.3--031.5,25165760,1
out-0.000001-0.3--031.6,24,0
out-0.000001-0.3--031.6,25165760,1
out-0.000001-0.3--031.7,24,0
out-0.000001-0.3--031.7,25165760,1
out-0.000001-0.3--031.8,24,0
out-0.000001-0.3--031.8,25165760,1
out-0.000001-0.3--031.9,24,0
out-0.000001-0.3--031.9,25165760,1
out-0.000001-0.3--032.0,24,0
out-0.000001-0.3--032.0,25165760,1
out-0.000001-0.3--032.1,24,0
out-0.000001-0.3--032.1,25165760,1
out-0.000001-0.3--032.2,24,0
out-0.000001-0.3--032.2,25165760,1
out-0.000001-0.3--032.3,24,0
out-0.000001-0.3--032.3,25165760,1
out-0.000001-0.3--032.4,24,0
out-0.000001-0.3--032.4,25165760,1
out-0.000001-0.3--032.5,24,0
out-0.000001-0.3--032.5,25165760,1
out-0.000001-0.3--032.6,24,0
out-0.000001-0.3--032.6,25165760,1
out-0.000001-0.3--032.7,24,0
out-0.000001-0.3--032.7,25165760,1
out-0.000001-0.3--032.8,24,0
out-0.000001-0.3--032.8,25165760,1
out-0.000001-0.3--032.9,24,0
out-0.000001-0.3--032.9,25165760,1
out-0.000001-0.3--033.0,24,0
out-0.000001-0.3--033.0,25165760,1
out-0.000001-0.3--033.1,24,0
out-0.000001-0.3--033.1,25165760,1
out-0.000001-0.3--033.2,24,0
out-0.000001-0.3--033.2,25165760,1
out-0.000001-0.3--033.3,24,0
out-0.000001-0.3--033.3,25165760,1
out-0.000001-0.3--033.4,24,0
out-0.000001-0.3--033.4,25165760,1
out-0.000001-0.3--033.5,24,0
out-0.000001-0.3--033.5,25165760,1
out-0.000001-0.3--033.6,24,0
out-0.000001-0.3--033.6,25165760,1
out-0.000001-0.3--033.7,24,0
out-0.000001-0.3--033.7,25165760,1
out-0.000001-0.3--033.8,24,0
out-0.000001-0.3--033.8,25165760,1
out-0.000001-0.3--033.9,24,0
out-0.000001-0.3--033.9,25165760,1
out-0.000001-0.3--034.0,24,0
out-0.000001-0.3--034.0,25165760,1
out-0.000001-0.3--034.1,24,0
out-0.000001-0.3--034.1,25165760,1
out-0.000001-0.3--034.2,24,0
out-0.000001-0.3--034.2,25165760,1
out-0.000001-0.3--034.3,24,0
out-0.000001-0.3--034.3,25165760,1
out-0.000001-0.3--034.4,24,0
out-0.000001-0.3--034.4,25165760,1
out-0.000001-0.3--034.5,24,0
out-0.000001-0.3--034.5,25165760,1
out-0.000001-0.3--034.6,24,0
out-0.000001-0.3--034.6,25165760,1
out-0.000001-0.3--034.7,24,0
out-0.000001-0.3--034.7,25165760,1
out-0.000001-0.3--034.8,24,0
out-0.000001-0.3--034.8,25165760,1
out-0.000001-0.3--034.9,24,0
out-0.000001-0.3--034.9,25165760,1
out-0.000001-0.3--035.0,24,0
out-0.000001-0.3--035.0,25165760,1
out-0.000001-0.3--035.1,24,0
out-0.000001-0.3--035.1,25165760,1
out-0.000001-0.3--035.2,24,0
out-0.000001-0.3--035.2,25165760,1
out-0.000001-0.3--035.3,24,0
out-0.000001-0.3--035.3,25165760,1
out-0.000001-0.3--035.4,24,0
out-0.000001-0.3--035.4,25165760,1
out-0.000001-0.3--035.5,24,0
out-0.000001-0.3--035.5,25165760,1
out-0.000001-0.3--035.6,24,0
out-0.000001-0.3--035.6,25165760,1
out-0.000001-0.3--035.7,24,0
out-0.000001-0.3--035.7,25165760,1
